index,x,y,orientation
0,3.868748014569787e-07,8.000000287404026,-1.569999843442225
1,-1.667041737545711e-07,7.999991579279231,-1.5699989252621194
2,-8.725887871795005e-07,7.999970293241552,-1.5699973182772593
3,-1.7417975216318148e-06,7.999937857335285,-1.569994887129672
4,-3.0211952971396242e-06,7.99989197784219,-1.569988804689222
5,-3.98174711837258e-06,7.999877857992052,-1.5699833948351418
6,-4.206158760073716e-06,7.998861041373887,-1.56998077950725
7,-3.7326946169423633e-06,7.994396220826219,-1.571151122761405
8,-2.70694546876576e-05,7.988398305222526,-1.579210795645079
9,-0.00011682578338020351,7.981689191893599,-1.5974073343220276
10,-0.00034645425995813813,7.975094996159234,-1.6174105666612661
11,-0.0006951398821570107,7.968689154473093,-1.6375547665845018
12,-0.001172549490974454,7.962280305896726,-1.6577866696514665
13,-0.0017881711924041441,7.955793664823757,-1.679023848500556
14,-0.002924107589011987,7.946559856677785,-1.7147729079012468
15,-0.0038502350380143157,7.940460059191311,-1.7331539203306296
16,-0.004879710568430825,7.934378453278354,-1.7499201724625735
17,-0.006055936179790448,7.928089974825153,-1.7653191095708518
18,-0.007389079864158884,7.921487422948657,-1.7778542890796505
19,-0.008805476359546675,7.91489082031394,-1.789944490830685
20,-0.010520084371163993,7.907323262299117,-1.7993377074383194
21,-0.012321060050895786,7.899686879240637,-1.8077371691948145
22,-0.014186675508889182,7.892065461014699,-1.8160089460103475
23,-0.015143581159475658,7.888257937740939,-1.8201110163230165
24,-0.01710422403474679,7.88065079746164,-1.8282687382654699
25,-0.019378357051774996,7.8720966242550645,-1.8339726109515408
26,-0.0217248774376103,7.863453426156125,-1.8388633095078724
27,-0.024207903093709612,7.8544726266902245,-1.8430394361737623
28,-0.0268677148100951,7.844983200793053,-1.8456175637245413
29,-0.029556249146181157,7.835489696273155,-1.848804513191175
30,-0.03227750798016841,7.826003194300551,-1.8523762833167208
31,-0.03674012164197654,7.810646847481199,-1.854895469981446
32,-0.039753989626862406,7.800351010259861,-1.8567758526553557
33,-0.04431545687972573,7.784916112292771,-1.8601740342491542
34,-0.04590954487486046,7.779568948096342,-1.8613929458897496
35,-0.04751946702002235,7.774191883737926,-1.8626250512476832
36,-0.050760350607690914,7.763441325646534,-1.865118047792802
37,-0.05244492288880823,7.757890786836447,-1.8663556560780512
38,-0.05585081783780937,7.746740339870254,-1.8687473437729578
39,-0.05928390254415777,7.735596347666167,-1.8710615836170075
40,-0.06279385519121626,7.724296609319803,-1.8733182040110758
41,-0.06639608516371513,7.712789087126409,-1.8754890774309854
42,-0.07002313581833605,7.701288071683815,-1.8775973965829604
43,-0.07367435266096921,7.6897944354430505,-1.8796662071508958
44,-0.0755660638215254,7.68387154266164,-1.8806746607136497
45,-0.07747228176869517,7.677923165759371,-1.8816492701787562
46,-0.08130313818854493,7.666029582241683,-1.883522528961276
47,-0.08322686413941634,7.660085185416541,-1.8844313056890005
