index,x,y,orientation
0,0.9999996125975888,0.9999997135376176,1.5700001565924002
1,1.000000526035277,1.0000176400134901,1.5700017818505618
2,1.0000018407178368,1.000062146026751,1.5700051138369666
3,1.0000027211096674,1.00009599493665,1.5700088137421104
4,1.0000041764760168,1.0001221473935038,1.5700166069601236
5,1.0000051725250123,1.0001229971550594,1.5700223864565155
6,1.0000066171146629,1.0000993531318434,1.5700306201655405
7,1.000005835996673,1.0000638839700506,1.5700359830075818
8,1.0000056834511308,1.0000569382088706,1.5700398216254896
9,1.0000061700661729,1.0000778954881444,1.570043998372073
10,1.000005097439576,1.0001094673991007,1.570049191130616
11,1.0000047952439581,1.0001136403451705,1.570056027723305
12,1.0000025793963097,1.0000951047282642,1.5700617400797872
13,1.000000220812699,1.0000942089969826,1.5700658109458343
14,0.9999996075087607,1.0001100539584524,1.5700703757025816
15,1.0000002806414514,1.0001123860428125,1.5700764138073329
16,0.9999998612095955,1.0001102248852825,1.570083710271552
17,0.9999996067924986,1.0001166853487196,1.5700889482036615
18,1.0000006249980462,1.0001203595288364,1.5700950078644973
19,1.0000001164435532,1.000121477220131,1.5701004408716808
20,0.9999999006845852,1.0001246845218004,1.57010586650769
21,1.0000004559431928,1.0001285910457436,1.5701116668184756
22,1.0000002929117866,1.000131224056091,1.5701171861797532
23,0.9999999050954635,1.0001339811703926,1.570122582494009
24,1.000000299898013,1.0001371608790455,1.570128319175657
25,1.000000328714995,1.000140209079454,1.5701339154419027
26,1.0000000616595708,1.0001431615874765,1.570139349684136
27,1.000000166335637,1.0001450776788965,1.5701431104880978
28,1.0000002030403594,1.0001491468584982,1.5701505719538336
29,1.0000001721245364,1.0001522101155398,1.5701561305647502
30,1.0000001175245505,1.000155189904208,1.5701616837170618
31,1.0000001957842741,1.0001581364670924,1.5701672957973918
32,1.0000003738438563,1.0001611839035163,1.5701729539983253
33,1.0000002010479225,1.000163222174081,1.5701765988391319
34,1.0000000272796434,1.0001661618241575,1.5701820832236304
35,1.000000295067062,1.0001692369436952,1.570187781509875
36,1.0000004140801526,1.0001722929809105,1.5701934235150625
37,1.0000000901027535,1.0001751739631286,1.5701988493753294
38,1.0000001793408992,1.0001781864890633,1.5702044528444377
39,1.0000002663202079,1.0001812540797324,1.570210073051477
40,1.0000002118670595,1.0001842749187926,1.5702156218194636
41,1.0000001790921258,1.000187177012565,1.5702211804418378
42,1.0000002002880521,1.0001902036731036,1.5702267598792958
43,1.000000224721105,1.0001932213394769,1.570232345970921
44,1.000000140585345,1.0001962940538829,1.5702378755756419
45,1.0000001278592425,1.000199236303924,1.570243440148355
46,1.0000002311986143,1.0002021932172849,1.5702490608994095
47,1.000000264435899,1.0002052506617616,1.5702546571057314
48,1.0000001795072821,1.0002082805180996,1.5702601891926378
49,1.0000001772434317,1.0002112358998383,1.5702657583943653
50,1.0000001972116133,1.0002142431504106,1.5702713394161252
51,1.0000002185163006,1.000217301158085,1.5702769312089064
52,1.0000002426800785,1.0002192303001358,1.5702806571896553
53,1.0000002236694023,1.0002222809232826,1.5702862208283426
54,1.0000002016935035,1.0002253142798743,1.5702917903042577
55,1.000000205224728,1.0002282891838743,1.57029736142933
56,1.0000002539321264,1.0002312584803679,1.570302959441506
57,1.0000001163540149,1.000234291341182,1.5703084605957929
58,1.0000001284225137,1.0002373551244252,1.570314040110619
59,1.0000003278289733,1.0002393410628927,1.5703178500161163
60,1.0000003430433542,1.0002423824427809,1.5703234418132013
61,1.0000000832554032,1.000245331943463,1.5703288924815075
62,1.000000313051249,1.0002483078217022,1.5703345667558437
63,1.0000003777013302,1.0002503799205658,1.5703383202688357
64,1.0000001422482774,1.0002543366072747,1.5703456268536697
65,1.000000246406884,1.0002573274773197,1.5703512513436377
66,1.0000005094733158,1.0002604113691185,1.570356960718194
67,1.0000001702130363,1.0002633888527241,1.5703623937342575
68,1.0000001594050358,1.0002663029321675,1.5703679555843564
69,1.0000004454536862,1.0002693974915613,1.5703736600330105
70,1.0000003352858864,1.0002724654647295,1.5703791961553262
71,1.0000001946329973,1.0002764150353352,1.570386559091131
72,1.000000344859864,1.0002793892028765,1.570392199894872
73,1.0000002448708771,1.0002834590941774,1.5703995867280018
74,1.0000001966048362,1.0002863697340876,1.5704051363069156
75,1.0000003298652362,1.0002893686861212,1.570410773590159
76,1.0000002706985487,1.0002924370696833,1.570416324782193
77,1.000000233622271,1.000295415785177,1.5704218837322024
78,1.0000002861942126,1.0002973602823015,1.570425623073095
79,1.0000002064664841,1.0003013992178988,1.5704330136405005
80,1.0000001715755773,1.0003044584713545,1.5704385761362973
81,1.0000002835220372,1.000307419908859,1.5704441973334229
82,1.0000003339595966,1.0003094000156634,1.5704479392698598
83,1.0000002618810315,1.0003125150791317,1.5704534831859664
84,1.0000001985627789,1.0003154942839325,1.5704590239647924
85,1.000000272341606,1.0003183993430447,1.5704646322649467
86,1.0000002471519045,1.0003214266559488,1.5704701940232693
87,1.0000002075727257,1.0003234760269992,1.5704738906537064
88,1.0000002415934193,1.0003254816110336,1.570477620699534
89,1.000000275092043,1.000328479723457,1.5704832118278436
90,1.0000001743967981,1.0003314380406103,1.570488736464508
91,1.0000002415119216,1.0003344465491693,1.5704943351546055
92,1.0000002910246626,1.0003374982069726,1.570499939777561
93,1.000000210343434,1.0003404896563968,1.5705054759105979
94,1.0000001730084445,1.0003434880102864,1.570511024831676
95,1.0000002773103034,1.0003465080003144,1.5705166445550331
96,1.0000003076267605,1.0003495215011224,1.5705222384689113
97,1.0000002447075016,1.000351486365531,1.5705259271710732
98,1.0000001913388556,1.000354534290124,1.57053146804272
99,1.0000002605342648,1.0003575381564556,1.5705370747888032
100,1.0000002313291643,1.0003604707309357,1.570542633430359
101,1.0000002026353676,1.0003635728935663,1.5705481963872954
102,1.0000002831739916,1.0003665702824867,1.5705538048628245
103,1.0000002945136004,1.0003684808064073,1.5705575245471473
104,1.0000002207704703,1.000371568250852,1.57056307195007
105,1.0000002013802949,1.00037456917399,1.5705686253265005
106,1.0000003014486163,1.0003775252912541,1.5705742470160418
107,1.0000002695316579,1.0003795755890084,1.5705779512827631
108,1.0000001791281465,1.000382539186206,1.5705834780612928
109,1.000000355544135,1.0003855910305317,1.5705891396425251
110,1.0000004344103954,1.0003886531860156,1.5705947600484684
111,1.0000003033290201,1.00039057196545,1.5705984167968658
112,1.0000002146145082,1.0003926253125441,1.5706020926792554
113,1.0000002149149267,1.0003955405296687,1.5706076649823768
114,1.0000002872431575,1.0003976189359203,1.5706114089526244
115,1.0000002634340306,1.0004016303406793,1.5706188279387718
116,1.0000002286746583,1.0004035513235234,1.5706225287056441
117,1.000000285087435,1.0004075534193702,1.5706299872190883
118,1.0000003208253612,1.000410622395459,1.5706355788491497
119,1.000000231841022,1.0004136249253646,1.5706411113854155
120,1.000000264817024,1.0004166079317136,1.5706466980333305
121,1.0000005432576284,1.0004196517071535,1.570652412561424
122,1.0000002775131394,1.000422677403315,1.5706578833692983
123,1.0000002706264792,1.0004266817573362,1.5706653039195575
124,1.0000004956869033,1.0004297171896124,1.5706709869362283
125,1.0000002119900298,1.0004326716603313,1.5706764357102438
126,1.000000274579633,1.0004356870206188,1.5706820319643193
127,1.0000003343006312,1.0004386225425832,1.5706876336260644
128,1.0000002430378228,1.0004416348463234,1.570693161350377
129,1.0000002199774738,1.0004446586882834,1.5706987206573655
130,1.0000003137124878,1.0004476979185093,1.5707043396415752
131,1.000000327244799,1.000450646024173,1.5707099238553344
132,1.0000001891573433,1.0004536522249527,1.57071542637106
133,1.0000002460792061,1.0004557448846056,1.5707191736050719
134,1.0000004863138061,1.0004587120174186,1.570724862423796
135,1.0000003340876154,1.0004616694076958,1.5707303784348958
136,1.0000002474467573,1.0004646856084158,1.5707359132139431
137,1.0000003405696145,1.0004677449907486,1.5707415292700402
138,1.0000002856859533,1.000470689134471,1.5707470806567367
139,1.0000001855928642,1.0004736754669505,1.5707526034880015
140,1.0000002898141507,1.0004757630632353,1.570756366780891
141,1.0000003087301594,1.000478702261404,1.570761951534977
142,1.0000002114088982,1.0004827188042162,1.5707693380829748
143,1.000000276268079,1.00048471020407,1.5707730799570654
144,1.0000003170222327,1.0004877645660122,1.5707786766790275
145,1.0000002574722466,1.0004906961709037,1.5707842226545865
146,1.0000002126006478,1.000493712250028,1.570789768860498
147,1.0000002347368022,1.0004967576179944,1.57079535303955
148,1.000000327704479,1.0004997701757965,1.5708009753106122
